concurso,data,numero_1,numero_2,numero_3,numero_4,numero_5,numero_6,acumulou,valor_acumulado
2001,2018-01-03,20,22,36,42,52,60,True,1880911.11
2002,2018-01-06,4,28,30,38,46,59,True,4942816.72
2003,2018-01-10,28,34,40,43,50,51,True,8183091.48
2004,2018-01-13,1,5,14,23,35,45,False,0.0
2005,2018-01-17,11,19,22,33,34,53,True,11198253.5
2006,2018-01-20,1,9,14,20,25,54,True,15294551.69
2007,2018-01-24,4,14,39,41,54,58,True,19418008.5
2008,2018-01-27,22,27,33,42,58,59,True,24056145.97
2009,2018-01-31,1,37,44,46,48,50,True,42512967.4
2010,2018-02-03,8,10,18,34,39,56,True,49094389.13
2011,2018-02-06,2,28,32,35,54,58,True,53709650.58
2012,2018-02-08,8,11,27,35,36,51,True,60116947.1
2013,2018-02-10,6,23,30,36,53,56,True,67456226.93
2014,2018-02-14,16,32,40,46,53,56,True,92190618.41
2015,2018-02-17,17,18,27,32,39,58,False,0.0
2016,2018-02-21,4,11,17,18,21,48,True,2826635.42
2017,2018-02-24,2,10,11,24,38,56,True,6523761.62
2018,2018-02-28,11,22,25,27,55,59,True,10505093.47
2019,2018-03-03,23,41,46,52,54,59,True,32794593.5
2020,2018-03-07,2,36,46,48,57,60,True,38499582.15
2021,2018-03-10,7,14,32,37,40,60,True,45026259.92
2022,2018-03-14,4,28,45,48,52,60,True,51892650.46
2023,2018-03-17,1,6,7,8,23,56,False,0.0
2024,2018-03-21,16,20,23,29,35,47,True,21284448.74
2025,2018-03-24,4,24,46,52,55,56,True,25943257.19
2026,2018-03-28,10,23,31,33,51,52,True,30731445.06
2027,2018-03-31,11,15,29,37,39,44,True,35325592.81
2028,2018-04-04,7,11,24,36,42,58,False,0.0
2029,2018-04-07,6,15,18,33,37,40,True,17520439.23
2030,2018-04-11,4,27,38,40,58,59,False,0.0
2031,2018-04-14,18,23,37,39,50,55,True,3254601.23
2032,2018-04-17,6,14,19,20,39,53,True,5308080.78
2033,2018-04-20,10,18,33,38,40,43,False,0.0
2034,2018-04-25,6,7,13,17,22,56,False,0.0
2035,2018-04-28,30,35,36,38,49,52,True,14510533.22
2036,2018-05-02,7,8,19,23,27,58,True,18189847.7
2037,2018-05-05,14,16,23,30,45,60,True,23342740.19
2038,2018-05-08,6,25,26,35,38,40,True,26744923.97
2039,2018-05-10,6,12,22,28,31,44,True,44786421.27
2040,2018-05-12,6,9,41,54,56,58,True,51290263.54
2041,2018-05-16,10,12,22,25,42,54,False,0.0
2042,2018-05-19,14,22,29,32,33,35,True,2987466.44
2043,2018-05-23,21,38,53,56,57,58,True,6087756.99
2044,2018-05-26,7,14,47,54,56,60,True,24641743.07
2045,2018-05-30,15,25,27,45,46,50,False,0.0
2046,2018-06-02,3,6,11,27,28,46,True,2526861.75
2047,2018-06-06,1,18,19,29,44,54,True,5616883.91
2048,2018-06-09,10,19,26,35,38,39,True,9409463.36
2049,2018-06-13,10,19,27,31,51,53,True,24258030.47
2050,2018-06-16,8,31,32,33,38,50,True,28999862.98
2051,2018-06-20,1,5,6,37,44,53,True,33725171.79
2052,2018-06-23,50,51,56,57,58,59,False,0.0
2053,2018-06-27,12,22,27,37,40,55,True,2068827.88
2054,2018-06-30,4,7,12,22,26,39,True,17174516.94
2055,2018-07-03,6,25,35,43,46,53,True,19530209.77
2056,2018-07-05,18,22,29,34,36,47,True,23155036.03
2057,2018-07-07,10,13,20,37,38,54,True,26722348.27
2058,2018-07-11,4,19,23,29,56,59,True,31279809.85
2059,2018-07-14,4,5,36,40,44,56,True,49363979.62
2060,2018-07-18,8,9,11,25,39,41,True,56029903.37
2061,2018-07-21,33,36,40,44,45,54,True,63855146.65
2062,2018-07-25,8,10,15,23,25,34,False,0.0
2063,2018-07-28,6,10,19,24,25,29,True,2867828.7
2064,2018-08-01,10,14,36,53,55,60,True,24852796.86
2065,2018-08-04,4,11,20,30,37,43,True,29921018.95
2066,2018-08-08,6,25,27,35,45,55,False,0.0
2067,2018-08-11,2,11,13,26,32,59,True,3032010.41
2068,2018-08-14,3,5,9,40,42,47,True,5093935.07
2069,2018-08-16,3,17,34,35,40,48,True,19225577.56
2070,2018-08-18,5,26,27,34,42,48,True,23191475.97
2071,2018-08-22,24,33,34,35,46,60,True,27768582.95
2072,2018-08-25,10,12,13,20,22,54,True,33066374.91
2073,2018-08-29,12,15,18,30,52,55,True,38506447.56
2074,2018-09-01,8,18,23,37,42,58,False,0.0
2075,2018-09-05,7,9,23,33,57,59,True,19815375.66
2076,2018-09-08,5,6,12,15,22,43,True,23405346.1
2077,2018-09-12,13,16,26,35,37,39,False,0.0
2078,2018-09-15,2,11,15,30,36,39,True,2817514.15
2079,2018-09-18,1,2,14,37,55,58,True,14977664.94
2080,2018-09-20,10,22,40,46,55,58,True,18010447.03
2081,2018-09-22,13,18,35,40,41,42,False,0.0
2082,2018-09-26,6,25,33,42,48,49,False,0.0
2083,2018-09-29,1,18,19,33,56,60,True,2699258.48
2084,2018-10-03,7,20,26,37,38,39,True,14932202.45
2085,2018-10-06,12,21,25,37,38,49,True,19218427.31
2086,2018-10-10,4,35,43,46,47,53,True,23380026.68
2087,2018-10-13,2,18,19,23,34,53,False,0.0
2088,2018-10-17,3,14,24,27,38,56,False,0.0
2089,2018-10-20,5,10,32,38,48,49,True,14026432.08
2090,2018-10-23,8,11,18,37,40,51,True,16563354.06
2091,2018-10-25,10,11,12,37,38,59,False,0.0
2092,2018-10-27,11,13,15,17,22,27,True,2418938.4
2093,2018-10-31,8,14,27,34,52,54,True,5262116.11
2094,2018-11-03,4,16,19,31,33,44,True,17652712.2
2095,2018-11-07,16,29,35,43,49,56,True,22088650.3
2096,2018-11-10,6,11,13,19,24,51,True,27180430.89
2097,2018-11-14,9,24,28,45,49,51,True,32589388.72
2098,2018-11-17,2,8,18,27,38,60,True,37805495.92
2099,2018-11-21,5,15,20,27,30,58,True,60511157.87
2100,2018-11-24,1,10,11,13,35,49,False,0.0
2101,2018-11-28,2,8,18,37,56,58,True,2586019.52
2102,2018-12-01,4,6,17,34,51,57,True,6136007.75
2103,2018-12-04,3,13,40,44,46,50,True,8710512.49
2104,2018-12-06,2,10,12,27,45,56,True,25324918.26
2105,2018-12-08,11,13,16,24,31,46,True,29793024.64
2106,2018-12-12,3,27,36,39,40,43,True,35176471.32
2107,2018-12-15,8,38,44,50,56,60,True,41402855.76
2108,2018-12-18,19,22,29,41,44,59,True,45845920.47
2109,2018-12-20,4,12,16,34,44,49,True,135838889.05
2110,2018-12-31,5,10,12,18,25,33,False,0.0
2111,2019-01-02,1,41,44,46,54,58,True,1247754.69
2112,2019-01-05,17,39,43,46,52,53,True,4312684.25
2113,2019-01-09,11,14,21,25,46,50,True,7834293.88
2114,2019-01-12,17,25,30,35,42,57,True,19917929.17
2115,2019-01-15,4,19,27,35,40,44,True,23147777.55
2116,2019-01-17,1,9,19,21,34,54,True,27296435.12
2117,2019-01-19,4,28,29,30,43,52,True,32229209.46
2118,2019-01-23,11,12,20,40,41,46,False,0.0
2119,2019-01-26,19,21,26,31,42,49,True,15932005.75
2120,2019-01-30,13,20,24,25,38,41,True,19834810.62
2121,2019-02-02,8,10,17,29,37,40,False,0.0
2122,2019-02-06,3,11,15,21,27,49,True,2691007.02
2123,2019-02-09,14,15,47,50,56,59,True,6151484.68
2124,2019-02-13,2,11,20,31,43,47,True,21431176.83
2125,2019-02-16,1,31,44,46,53,58,True,26392497.79
2126,2019-02-20,7,12,24,27,39,58,True,31504492.15
2127,2019-02-23,1,7,28,30,44,46,True,37412155.6
2128,2019-02-26,11,16,24,46,54,55,True,41753647.06
2129,2019-02-28,6,12,31,32,46,60,True,63951940.16
2130,2019-03-02,13,16,36,53,54,55,True,71818978.53
2131,2019-03-06,2,3,6,18,20,28,False,0.0
2132,2019-03-09,5,18,30,35,39,60,True,3134017.09
2133,2019-03-13,19,20,26,51,52,57,True,6599683.59
2134,2019-03-16,6,21,34,46,54,59,True,27313901.3
2135,2019-03-20,9,23,28,40,48,59,False,0.0
2136,2019-03-23,1,8,11,22,30,35,True,3010737.98
2137,2019-03-27,1,2,11,12,34,49,True,6040076.83
2138,2019-03-30,4,13,14,21,30,34,True,9975105.74
2139,2019-04-03,14,23,29,41,57,58,True,26401819.43
2140,2019-04-06,17,20,26,36,42,54,True,32006503.13
2141,2019-04-10,10,11,17,19,37,41,True,37916725.5
2142,2019-04-13,7,40,44,50,52,57,True,44560265.75
2143,2019-04-17,2,12,35,51,57,58,True,51857366.14
2144,2019-04-20,7,16,21,33,55,60,True,79937877.7
2145,2019-04-24,6,8,28,51,53,59,True,91678314.54
2146,2019-04-27,16,18,31,39,42,44,True,107627872.22
2147,2019-05-02,17,19,37,41,42,49,True,127004551.65
2148,2019-05-04,8,15,32,33,58,59,True,147542893.55
2149,2019-05-08,21,23,37,44,46,48,True,242415370.56
2150,2019-05-11,23,24,26,38,42,49,False,0.0
2151,2019-05-15,2,14,18,29,36,38,True,3471496.94
2152,2019-05-18,26,29,36,49,50,59,True,7471320.38
2153,2019-05-22,8,13,28,31,32,33,False,0.0
2154,2019-05-25,7,25,41,47,50,53,True,42302182.71
2155,2019-05-29,2,6,27,37,44,47,True,48100647.44
2156,2019-06-01,1,6,23,26,39,49,True,54961340.62
2157,2019-06-05,31,33,34,35,39,48,True,62364593.11
2158,2019-06-08,9,27,35,45,46,59,True,70943146.49
2159,2019-06-12,14,26,35,38,45,53,True,103062063.53
2160,2019-06-15,1,19,46,47,49,53,True,113537844.31
2161,2019-06-19,8,9,10,24,42,44,False,0.0
2162,2019-06-22,11,16,22,30,34,42,True,2854890.61
2163,2019-06-26,8,18,20,24,36,45,True,6044795.82
2164,2019-06-29,16,17,25,47,48,58,True,29761158.96
2165,2019-07-03,5,37,43,49,54,56,False,0.0
2166,2019-07-06,3,19,34,44,56,58,True,3170919.23
2167,2019-07-09,27,37,38,43,45,54,True,5130274.8
2168,2019-07-11,1,4,25,27,29,37,False,0.0
2169,2019-07-13,7,34,45,51,54,59,True,12759137.05
2170,2019-07-17,10,21,24,36,38,51,True,16973996.11
2171,2019-07-20,12,13,19,36,44,55,False,0.0
2172,2019-07-24,9,24,28,37,43,57,True,2647404.63
2173,2019-07-27,2,9,42,44,48,50,True,6019424.06
2174,2019-07-31,10,15,34,36,56,60,True,21565438.38
2175,2019-08-03,7,25,32,43,53,55,True,26848778.98
2176,2019-08-06,8,23,25,39,43,44,False,0.0
2177,2019-08-08,9,11,14,31,48,51,True,2419882.57
2178,2019-08-10,2,16,21,42,50,56,True,5322631.02
2179,2019-08-14,2,13,24,35,50,54,True,20015946.48
2180,2019-08-17,10,12,16,21,28,38,True,24964336.79
2181,2019-08-21,1,8,19,33,36,48,True,29992295.27
2182,2019-08-24,19,22,39,46,47,59,True,35648074.87
2183,2019-08-28,13,26,30,34,43,51,True,41460901.74
2184,2019-08-31,15,36,45,51,52,59,True,65545159.82
2185,2019-09-04,9,18,19,22,42,47,True,73263025.8
2186,2019-09-09,12,18,19,27,41,46,True,82828325.78
2187,2019-09-11,10,11,16,21,46,50,True,92102746.61
2188,2019-09-14,2,17,21,28,51,60,True,105570573.43
2189,2019-09-18,4,11,16,22,29,33,False,0.0
2190,2019-09-21,5,9,20,25,35,53,True,39320939.03
2191,2019-09-24,4,8,26,33,46,53,False,0.0
2192,2019-09-26,7,16,37,53,57,59,True,2547271.23
2193,2019-09-28,7,8,22,27,29,42,False,0.0
2194,2019-10-02,8,16,20,21,31,34,True,14088559.55
2195,2019-10-05,14,24,32,38,46,53,True,18905966.69
2196,2019-10-09,1,25,27,28,41,56,True,23966764.2
2197,2019-10-14,3,11,29,35,44,57,True,29738161.42
2198,2019-10-16,1,11,34,36,44,56,False,0.0
2199,2019-10-19,15,23,30,35,38,44,True,17954178.62
2200,2019-10-22,11,15,28,36,43,55,True,20926952.62
2201,2019-10-24,3,13,23,41,49,53,True,24749652.29
2202,2019-10-26,11,29,37,38,43,60,True,29330473.9
2203,2019-10-30,17,34,46,49,50,57,True,34518944.88
2204,2019-11-04,1,28,29,32,35,56,True,55224861.21
2205,2019-11-06,12,21,28,37,42,57,False,0.0
2206,2019-11-09,6,27,38,42,45,57,True,2950094.24
2207,2019-11-13,6,10,11,43,53,55,True,6535428.48
2208,2019-11-16,16,25,30,40,45,49,True,10087126.71
2209,2019-11-20,22,25,28,32,33,47,True,26567458.66
2210,2019-11-23,11,17,24,25,33,34,True,32024497.14
2211,2019-11-27,27,36,40,41,44,54,True,37697679.24
2212,2019-11-30,23,26,51,52,53,58,True,44053920.91
2213,2019-12-04,5,7,10,32,46,60,False,0.0
2214,2019-12-07,4,10,18,30,34,47,True,20884230.04
2215,2019-12-11,1,19,21,23,33,43,True,25588866.49
2216,2019-12-14,10,24,42,43,48,49,True,31185223.61
2217,2019-12-17,10,14,16,30,32,36,True,35055609.49
2218,2019-12-19,6,16,22,38,48,52,False,0.0
2219,2019-12-21,8,28,36,45,57,59,True,110640988.95
2220,2019-12-31,3,35,38,40,57,58,False,0.0
2221,2020-01-04,5,23,34,45,56,57,True,2558901.74
2222,2020-01-08,13,14,29,30,48,59,True,5692602.45
2223,2020-01-11,2,26,40,42,49,56,True,9638420.62
2224,2020-01-15,16,23,32,50,52,58,True,22276448.91
2225,2020-01-18,1,32,37,44,46,47,True,27369478.22
2226,2020-01-21,2,4,7,16,30,38,True,31025992.58
2227,2020-01-23,6,9,12,27,32,57,True,35636168.29
2228,2020-01-25,9,19,23,32,39,45,True,41053695.02
2229,2020-01-29,6,11,29,40,41,58,True,63177897.14
2230,2020-02-01,7,17,26,39,56,60,True,71624488.16
2231,2020-02-05,4,13,25,40,53,57,True,80801905.85
2232,2020-02-08,7,8,31,34,38,47,True,91897849.01
2233,2020-02-12,4,6,32,35,41,45,True,104250368.91
2234,2020-02-15,4,21,27,29,42,47,True,153469457.33
2235,2020-02-19,14,18,30,35,55,57,True,170414041.17
2236,2020-02-22,7,20,38,43,45,53,True,190088866.94
2237,2020-02-27,11,20,27,28,53,60,False,0.0
2238,2020-02-29,11,36,45,55,57,58,True,3183543.0
2239,2020-03-04,7,27,31,39,45,46,True,48379553.86
2240,2020-03-07,7,9,10,19,25,58,False,0.0
2241,2020-03-10,1,13,18,26,40,56,True,1941983.9
2242,2020-03-12,5,9,18,24,25,42,True,4810288.96
2243,2020-03-14,14,18,28,35,38,54,True,8392895.64
2244,2020-03-18,3,5,11,34,37,42,False,12292230.79
2245,2020-03-21,11,14,15,18,33,34,False,0.0
2246,2020-03-25,5,9,24,27,33,46,True,1239864.34
2247,2020-03-28,1,42,44,47,48,53,True,2834266.14
2248,2020-04-01,9,15,20,29,30,42,False,0.0
2249,2020-04-04,4,9,31,47,49,53,True,8131697.06
2250,2020-04-08,27,33,39,52,57,58,True,10768654.46
2251,2020-04-11,5,15,22,26,54,58,True,13421030.49
2252,2020-04-15,1,17,30,37,46,50,True,16489704.97
2253,2020-04-18,31,32,33,39,52,55,True,20002495.57
2254,2020-04-22,4,9,24,44,47,56,True,32702767.79
2255,2020-04-25,15,20,39,41,49,57,True,37010278.58
2256,2020-04-29,9,10,30,37,47,54,True,41961050.91
2257,2020-05-02,18,21,30,31,34,51,True,46867597.63
2258,2020-05-05,1,5,7,14,23,26,True,50925973.03
2259,2020-05-07,20,27,41,54,56,58,True,71651016.29
2260,2020-05-09,12,14,34,35,37,47,True,79280446.23
2261,2020-05-13,7,23,26,27,29,51,True,88646317.02
2262,2020-05-16,7,8,14,23,30,46,False,0.0
2263,2020-05-20,9,24,33,43,49,57,True,2655819.54
2264,2020-05-23,2,3,8,19,29,37,True,28424765.11
2265,2020-05-27,14,20,23,39,46,50,True,33201656.55
2266,2020-05-30,10,23,31,37,58,59,True,39159544.26
2267,2020-06-03,20,32,33,48,49,53,False,0.0
2268,2020-06-06,4,13,23,28,30,52,True,3158514.56
2269,2020-06-10,1,11,14,23,29,55,True,21511693.98
2270,2020-06-13,14,16,38,39,41,48,True,26039212.97
2271,2020-06-17,6,10,27,28,41,52,True,31287703.61
2272,2020-06-20,2,5,11,24,41,49,True,37260986.05
2273,2020-06-24,15,16,20,38,40,58,False,0.0
2274,2020-06-27,8,11,17,33,40,55,True,18148340.83
2275,2020-07-01,2,4,25,36,50,53,True,22220008.99
2276,2020-07-04,5,15,18,27,49,57,True,27323557.62
2277,2020-07-08,10,22,23,37,53,60,True,32568253.95
2278,2020-07-11,8,17,34,37,43,45,True,39002367.76
2279,2020-07-14,5,12,14,20,27,28,False,15768710.74
2280,2020-07-16,28,29,31,50,58,59,True,19414052.44
2281,2020-07-18,14,27,35,40,50,55,True,23611345.48
2282,2020-07-22,12,27,30,36,45,52,False,0.0
2283,2020-07-25,4,24,37,43,59,60,True,2977939.24
2284,2020-07-29,4,10,12,14,36,46,True,17931857.56
2285,2020-08-01,1,7,10,12,33,42,False,0.0
2286,2020-08-05,9,21,30,41,42,43,True,2905011.81
2287,2020-08-08,2,4,6,29,41,56,True,6699522.84
2288,2020-08-11,2,26,35,39,40,56,True,9101162.4
2289,2020-08-13,6,9,34,37,38,45,True,23126358.55
2290,2020-08-15,5,18,36,44,57,60,True,27551989.23
2291,2020-08-19,12,26,31,36,37,49,True,32942212.09
2292,2020-08-22,6,16,18,33,42,57,True,39230164.19
2293,2020-08-26,1,2,10,37,42,48,True,45738828.97
2294,2020-08-29,9,15,20,33,41,43,True,72530802.23
2295,2020-09-02,6,13,26,28,35,41,True,82386315.18
2296,2020-09-05,1,6,21,29,36,59,False,0.0
2297,2020-09-09,20,22,35,40,41,59,True,2502037.19
2298,2020-09-12,13,17,21,31,41,49,True,6032170.56
2299,2020-09-15,2,3,19,40,44,60,True,27154067.32
2300,2020-09-17,9,21,37,39,43,54,True,31289910.51
2301,2020-09-19,17,18,35,36,47,52,True,36675402.78
2302,2020-09-23,18,22,25,27,43,44,True,43030587.25
2303,2020-09-26,3,7,17,20,48,50,True,50738496.78
2304,2020-09-30,12,21,29,54,56,57,True,78511094.25
2305,2020-10-03,7,16,22,38,55,57,True,89518834.75
2306,2020-10-07,3,19,28,33,57,58,False,0.0
2307,2020-10-10,16,33,38,46,53,55,True,3459972.23
2308,2020-10-14,9,13,26,38,58,60,False,0.0
2309,2020-10-17,9,11,29,30,33,60,True,24946942.36
2310,2020-10-20,13,17,28,29,42,53,True,28231681.13
2311,2020-10-22,3,5,9,35,43,60,True,32824904.54
2312,2020-10-24,3,27,39,46,47,60,True,38492764.36
2313,2020-10-28,3,20,26,45,49,58,True,45084336.78
2314,2020-10-31,6,7,28,42,45,49,False,17663394.04
2315,2020-11-04,1,10,17,26,30,53,True,21780010.44
2316,2020-11-07,2,11,43,49,52,56,True,27695638.77
2317,2020-11-11,3,8,30,33,35,48,True,33850396.0
2318,2020-11-14,28,44,52,54,58,60,True,41054215.42
2319,2020-11-18,6,17,25,35,40,49,True,67176238.41
2320,2020-11-21,6,30,35,39,42,48,False,0.0
2321,2020-11-25,14,25,28,41,43,46,False,0.0
2322,2020-11-28,2,5,10,29,34,41,True,3316988.79
2323,2020-12-02,20,27,35,39,50,59,True,6914220.24
2324,2020-12-05,2,16,19,31,43,60,True,26354348.85
2325,2020-12-08,33,34,37,46,52,60,True,29756461.46
2326,2020-12-10,10,16,27,34,36,57,True,34388754.51
2327,2020-12-12,30,37,45,54,57,58,True,39991654.06
2328,2020-12-16,8,11,14,39,48,53,True,46158552.23
2329,2020-12-19,12,14,28,42,45,55,False,104051609.25
2330,2020-12-31,17,20,22,35,41,42,False,0.0
2331,2021-01-02,11,13,16,36,53,57,True,931014.47
2332,2021-01-06,12,33,35,36,44,52,True,3866325.36
2333,2021-01-09,9,16,31,41,53,55,True,7647917.37
2334,2021-01-13,4,13,20,22,25,60,False,7451635.52
2335,2021-01-16,9,18,23,42,47,49,True,11884255.98
2336,2021-01-20,8,10,20,27,28,50,True,16400489.52
2337,2021-01-23,2,9,34,49,51,55,False,0.0
2338,2021-01-26,8,21,23,34,42,47,True,1692823.18
2339,2021-01-28,4,18,29,47,48,59,True,15757856.01
2340,2021-01-30,16,21,28,41,49,51,True,19883105.32
2341,2021-02-03,4,9,31,32,42,46,False,0.0
2342,2021-02-06,17,20,24,27,40,60,True,3316650.89
2343,2021-02-10,4,31,42,45,49,56,True,7025600.31
2344,2021-02-13,11,17,25,38,52,57,True,24888687.84
2345,2021-02-17,7,16,19,22,28,55,True,29042762.29
2346,2021-02-20,3,4,11,40,42,58,True,35336751.66
2347,2021-02-24,8,9,17,30,58,60,True,41723252.74
2348,2021-02-27,2,3,7,48,51,54,False,0.0
2349,2021-03-03,5,10,25,32,49,54,False,17118616.07
2350,2021-03-06,25,28,29,34,41,45,True,21838152.59
2351,2021-03-10,19,22,35,41,47,49,True,26819270.36
2352,2021-03-13,9,17,38,41,49,55,True,32702152.11
2353,2021-03-17,3,19,34,41,48,53,True,38714021.01
2354,2021-03-20,6,18,25,30,42,54,False,17877175.12
2355,2021-03-24,7,30,31,41,50,56,True,22066933.07
2356,2021-03-27,3,10,25,36,51,58,False,0.0
2357,2021-03-31,19,28,30,34,40,51,True,2714550.43
2358,2021-04-03,5,9,11,16,43,57,True,5595975.25
2359,2021-04-06,31,32,39,42,43,51,True,18565052.11
2360,2021-04-08,10,15,21,24,29,45,True,22442588.36
2361,2021-04-10,14,21,22,29,35,46,True,27266869.79
2362,2021-04-14,3,20,22,32,35,50,True,32995433.41
2363,2021-04-17,6,14,24,34,39,58,False,0.0
2364,2021-04-22,20,33,42,44,51,56,True,18093444.77
2365,2021-04-24,1,17,28,37,44,50,True,22515609.47
2366,2021-04-28,4,27,33,35,38,41,True,27791608.55
2367,2021-04-30,5,23,29,34,53,60,True,32459579.35
2368,2021-05-04,4,7,13,25,36,58,False,0.0
2369,2021-05-06,4,9,17,19,37,60,True,16520136.74
2370,2021-05-08,7,31,37,42,44,56,True,21184980.91
2371,2021-05-12,4,15,30,36,39,48,True,26723268.11
2372,2021-05-15,3,19,25,44,46,57,True,33375629.41
2373,2021-05-19,23,24,26,44,49,60,True,40188006.27
2374,2021-05-22,12,13,25,37,39,41,True,68319310.42
2375,2021-05-26,2,6,44,46,53,58,True,79590065.5
2376,2021-05-29,12,14,17,18,19,22,False,0.0
2377,2021-06-02,5,18,29,35,43,44,True,3302147.03
2378,2021-06-05,11,37,38,41,49,54,True,7379881.13
2379,2021-06-09,2,8,26,32,46,56,True,36180172.96
2380,2021-06-12,11,16,20,24,39,53,False,0.0
2381,2021-06-16,7,23,32,41,42,47,True,3092501.87
2382,2021-06-19,6,9,19,38,53,55,False,0.0
2383,2021-06-23,13,15,16,20,40,41,False,0.0
2384,2021-06-26,9,13,22,25,26,31,True,15563083.34
2385,2021-06-29,12,24,32,37,43,60,True,18160423.87
2386,2021-07-01,11,13,16,35,49,50,True,21839458.94
2387,2021-07-03,8,26,30,31,38,48,True,26766184.04
2388,2021-07-07,8,30,33,37,45,48,True,32919886.46
2389,2021-07-10,16,30,37,39,40,51,True,55677317.71
2390,2021-07-14,9,13,20,22,32,56,True,64817227.15
2391,2021-07-17,5,8,13,27,36,50,False,0.0
2392,2021-07-21,11,15,23,25,34,53,True,3020168.99
2393,2021-07-24,26,27,28,32,38,51,True,7160329.36
2394,2021-07-28,5,16,25,36,42,44,True,31571809.53
2395,2021-07-31,4,11,12,44,45,57,True,38386256.33
2396,2021-08-04,2,3,25,39,42,49,True,45757672.77
2397,2021-08-07,6,14,20,39,46,48,True,54614721.42
2398,2021-08-10,8,17,30,36,54,59,False,0.0
2399,2021-08-12,27,35,42,44,51,52,True,23081763.93
2400,2021-08-14,9,21,25,26,36,53,True,27823722.22
2401,2021-08-18,8,11,13,33,38,48,True,33732342.14
2402,2021-08-21,6,22,25,29,30,60,False,0.0
2403,2021-08-25,10,12,14,32,33,34,True,2949333.95
2404,2021-08-28,1,19,35,40,47,54,True,22470410.9
2405,2021-09-01,21,38,48,49,53,59,True,27603547.93
2406,2021-09-04,8,12,29,43,54,60,True,34000251.0
2407,2021-09-08,13,17,31,43,54,55,True,39214037.44
2408,2021-09-11,4,29,30,38,43,57,False,0.0
2409,2021-09-15,2,29,39,49,52,58,True,19677953.62
2410,2021-09-18,7,10,27,35,43,59,False,0.0
2411,2021-09-22,7,26,29,34,43,44,True,2911303.81
2412,2021-09-25,9,16,34,36,49,60,True,6935302.38
2413,2021-09-28,3,22,37,40,41,48,True,9475739.63
2414,2021-09-30,4,5,6,14,29,38,True,24318156.63
2415,2021-10-02,10,12,26,29,35,60,True,29393937.79
2416,2021-10-06,6,7,11,26,37,57,False,0.0
2417,2021-10-09,3,7,10,11,27,46,True,3636047.8
2418,2021-10-13,2,11,19,27,57,60,True,6749009.06
2419,2021-10-16,10,35,43,48,50,53,False,14397821.39
2420,2021-10-19,5,8,29,39,44,60,True,17279968.84
2421,2021-10-21,2,3,32,35,48,57,True,21544806.83
2422,2021-10-23,2,7,10,20,30,46,True,26878866.26
2423,2021-10-27,16,18,38,48,51,60,True,32977458.15
2424,2021-10-30,3,16,17,37,38,53,True,57100491.99
2425,2021-11-03,10,31,38,46,49,54,True,65076031.99
2426,2021-11-06,5,11,24,27,32,57,True,76603928.34
2427,2021-11-10,3,19,25,37,44,56,False,0.0
2428,2021-11-13,3,9,25,28,29,39,True,3662283.5
2429,2021-11-17,11,37,53,55,56,60,True,33113631.63
2430,2021-11-20,19,26,39,45,46,56,False,0.0
2431,2021-11-24,8,11,22,25,26,36,True,3016259.01
2432,2021-11-27,7,29,38,40,44,52,True,6918076.69
2433,2021-12-01,8,9,32,52,53,57,True,11008240.88
2434,2021-12-04,1,2,14,28,40,51,True,30465573.56
2435,2021-12-07,5,22,30,32,33,36,True,34440791.34
2436,2021-12-09,5,15,28,32,38,54,False,0.0
2437,2021-12-11,1,19,41,46,48,55,True,2978252.29
2438,2021-12-15,4,11,19,25,37,55,False,0.0
2439,2021-12-18,2,8,34,38,47,51,True,93986574.37
2440,2021-12-31,12,15,23,32,33,46,False,0.0
2441,2022-01-05,9,41,42,46,47,54,True,2774216.16
2442,2022-01-08,2,7,9,25,41,49,True,6445978.98
2443,2022-01-12,1,5,12,13,17,31,False,0.0
2444,2022-01-15,15,17,20,35,37,43,True,11886391.96
2445,2022-01-19,11,25,32,37,47,56,True,16336473.72
2446,2022-01-22,1,13,27,41,51,58,True,21967067.62
2447,2022-01-25,13,19,29,42,49,52,True,25693704.42
2448,2022-01-27,18,30,32,35,40,48,True,30710743.7
2449,2022-01-29,14,20,21,31,49,52,False,15646007.23
2450,2022-02-02,2,6,11,15,17,39,True,20289204.34
2451,2022-02-05,13,26,31,46,51,60,False,0.0
2452,2022-02-09,8,10,51,56,57,58,True,3070469.13
2453,2022-02-12,10,14,15,24,34,44,True,7195264.4
2454,2022-02-16,9,14,22,24,44,47,True,25302046.31
2455,2022-02-19,21,38,50,53,56,59,True,31509244.82
2456,2022-02-22,28,34,40,41,52,55,True,36149229.74
2457,2022-02-24,10,19,46,47,49,50,True,42061607.16
2458,2022-02-26,15,40,44,45,47,51,True,49781142.9
2459,2022-03-03,15,24,33,49,53,59,True,78988925.51
2460,2022-03-05,16,17,18,28,35,47,True,91706759.32
2461,2022-03-09,8,11,16,21,32,37,True,109276280.24
2462,2022-03-12,3,16,23,41,45,57,True,130476737.46
2463,2022-03-16,11,16,31,37,42,51,True,156987854.95
2464,2022-03-19,2,7,24,43,52,56,False,69389852.3
2465,2022-03-23,3,8,23,29,53,54,True,79564984.88
2466,2022-03-26,2,3,13,20,53,54,True,91749995.68
2467,2022-03-30,1,10,19,34,35,45,True,105826742.35
2468,2022-04-02,22,35,41,42,53,57,False,0.0
2469,2022-04-06,5,28,30,38,52,55,True,39673720.61
2470,2022-04-09,8,33,40,42,48,51,True,48208361.37
